-9.695429801940917969e+00,2.129435539245605469e+01,8.170616030693054199e-01,9.106034636497497559e-01
-9.374179840087890625e+00,2.129435539245605469e+01,8.124781847000122070e-01,9.110820889472961426e-01
-8.742128372192382812e+00,2.129434967041015625e+01,8.038392663002014160e-01,9.119846820831298828e-01
-8.431035041809082031e+00,2.129434967041015625e+01,7.997764348983764648e-01,9.124094247817993164e-01
-7.817929744720458984e+00,2.129434967041015625e+01,7.921473383903503418e-01,9.132078289985656738e-01
-7.527265548706054688e+00,2.132725143432617188e+01,7.897877097129821777e-01,9.134545922279357910e-01
-7.227187156677246094e+00,2.132725143432617188e+01,7.863636612892150879e-01,9.138132929801940918e-01
-6.929648399353027344e+00,2.132725143432617188e+01,7.830885052680969238e-01,9.141561388969421387e-01
-6.618164062500000000e+00,2.127460861206054688e+01,7.780479192733764648e-01,9.146852493286132812e-01
-6.041757583618164062e+00,2.129434013366699219e+01,7.729642987251281738e-01,9.152176380157470703e-01
-5.753632545471191406e+00,2.129434013366699219e+01,7.702787518501281738e-01,9.154993891716003418e-01
-4.062129020690917969e+00,2.129433059692382812e+01,7.570219039916992188e-01,9.168915152549743652e-01
-3.785429716110229492e+00,2.129433059692382812e+01,7.552714347839355469e-01,9.170755147933959961e-01
2.179089736938476562e+01,4.211100387573242188e+01,1.655765175819396973e+00,8.271448016166687012e-01
2.246261596679687500e+01,4.085948181152343750e+01,1.628244161605834961e+00,8.297579884529113770e-01
2.648992156982421875e+01,4.174140548706054688e+01,1.726389527320861816e+00,8.204762339591979980e-01
2.678550720214843750e+01,4.105751037597656250e+01,1.711897969245910645e+00,8.218407630920410156e-01
1.095472621917724609e+01,1.394103527069091797e+01,6.191502213478088379e-01,9.314955472946166992e-01
1.113960933685302734e+01,1.381536579132080078e+01,6.197370886802673340e-01,9.314328432083129883e-01
3.677326202392578125e+01,2.601766967773437500e+01,1.573056817054748535e+00,8.350229859352111816e-01
3.683839797973632812e+01,2.209976005554199219e+01,1.500154852867126465e+00,8.420293927192687988e-01
3.683839797973632812e+01,2.147491073608398438e+01,1.489047408103942871e+00,8.431020975112915039e-01
4.032265472412109375e+01,2.086559486389160156e+01,1.585449934005737305e+00,8.338377475738525391e-01
4.130476379394531250e+01,2.071996116638183594e+01,1.613697052001953125e+00,8.311423063278198242e-01
4.242476654052734375e+01,2.061864662170410156e+01,1.647202253341674805e+00,8.279569149017333984e-01
2.475890541076660156e+01,6.026425838470458984e+00,8.898420333862304688e-01,9.030392765998840332e-01
4.702509689331054688e+01,-1.270598125457763672e+01,1.701036214828491211e+00,8.228639364242553711e-01
4.465312576293945312e+01,-1.266926765441894531e+01,1.620866179466247559e+00,8.304597735404968262e-01
8.440116882324218750e+00,-2.509702205657958984e+00,3.074900805950164795e-01,9.653709530830383301e-01
4.131745910644531250e+01,-1.342488765716552734e+01,1.517086267471313477e+00,8.403969407081604004e-01
2.933580017089843750e+01,-1.335671806335449219e+01,1.125612258911132812e+00,8.789632916450500488e-01
2.063935470581054688e+01,-1.003083515167236328e+01,8.013520836830139160e-01,9.122446179389953613e-01
2.032080078125000000e+01,-1.019365692138671875e+01,7.938954234123229980e-01,9.130246639251708984e-01
2.251828002929687500e+01,-1.237953567504882812e+01,8.973512053489685059e-01,9.022623896598815918e-01
2.185603523254394531e+01,-1.237562465667724609e+01,8.770887851715087891e-01,9.043601751327514648e-01
1.672052764892578125e+01,-1.003084945678710938e+01,6.809034347534179688e-01,9.249257445335388184e-01
1.665962791442871094e+01,-1.028119087219238281e+01,6.836317181587219238e-01,9.246366620063781738e-01
1.947869110107421875e+01,-1.236158657073974609e+01,8.056232929229736328e-01,9.117982387542724609e-01
1.894330024719238281e+01,-1.235842704772949219e+01,7.898408174514770508e-01,9.134491086006164551e-01
1.794499969482421875e+01,-1.236097145080566406e+01,7.609321475028991699e-01,9.164806604385375977e-01
1.747486305236816406e+01,-1.236374950408935547e+01,7.475257515907287598e-01,9.178900122642517090e-01
1.132572269439697266e+01,-8.228632926940917969e+00,4.888679385185241699e-01,9.455092549324035645e-01
1.118367195129394531e+01,-8.342133522033691406e+00,4.872230291366577148e-01,9.456875324249267578e-01
1.574710941314697266e+01,-1.237395954132080078e+01,6.993616819381713867e-01,9.229710698127746582e-01
1.464904308319091797e+01,-1.243209457397460938e+01,6.709425449371337891e-01,9.259823560714721680e-01
1.341347599029541016e+01,-1.259611797332763672e+01,6.425632834434509277e-01,9.289991855621337891e-01
1.124642562866210938e+01,-1.259614753723144531e+01,5.896794199943542480e-01,9.346472024917602539e-01
1.096507835388183594e+01,-1.259611320495605469e+01,5.831806659698486328e-01,9.353436231613159180e-01
1.068980407714843750e+01,-1.259607887268066406e+01,5.769135951995849609e-01,9.360157251358032227e-01
1.042033195495605469e+01,-1.259604930877685547e+01,5.708692669868469238e-01,9.366644024848937988e-01
1.015642547607421875e+01,-1.259601020812988281e+01,5.650386214256286621e-01,9.372905492782592773e-01
9.897811889648437500e+00,-1.259599590301513672e+01,5.594160556793212891e-01,9.378950595855712891e-01
9.395546913146972656e+00,-1.259594249725341797e+01,5.487483143806457520e-01,9.390422105789184570e-01
8.911738395690917969e+00,-1.259583473205566406e+01,5.388142466545104980e-01,9.401120543479919434e-01
8.676269531250000000e+00,-1.259578609466552734e+01,5.341059565544128418e-01,9.406195282936096191e-01
8.444882392883300781e+00,-1.259578609466552734e+01,5.295637249946594238e-01,9.411092996597290039e-01
8.217363357543945312e+00,-1.259578609466552734e+01,5.251808166503906250e-01,9.415822029113769531e-01
7.993515491485595703e+00,-1.259578609466552734e+01,5.209510922431945801e-01,9.420387744903564453e-01
7.556288719177246094e+00,-1.259569835662841797e+01,5.129280090332031250e-01,9.429053068161010742e-01
7.342421531677246094e+00,-1.259534168243408203e+01,5.091154575347900391e-01,9.433174133300781250e-01
7.194999694824218750e+00,-1.270678234100341797e+01,5.099250674247741699e-01,9.432299137115478516e-01
7.244374752044677734e+00,-1.317749023437500000e+01,5.251209735870361328e-01,9.415886402130126953e-01
7.240077972412109375e+00,-1.357088375091552734e+01,5.371293425559997559e-01,9.402936100959777832e-01
7.230741977691650391e+00,-1.441433525085449219e+01,5.631406903266906738e-01,9.374944567680358887e-01
7.225429534912109375e+00,-1.486698722839355469e+01,5.772315859794616699e-01,9.359815716743469238e-01
7.158144474029541016e+00,-1.626047515869140625e+01,6.204124093055725098e-01,9.313607215881347656e-01
7.155253887176513672e+00,-1.682410621643066406e+01,6.384361386299133301e-01,9.294387102127075195e-01
7.163241863250732422e+00,-1.744849777221679688e+01,6.586622595787048340e-01,9.272865653038024902e-01
7.171796798706054688e+00,-1.811391258239746094e+01,6.803242564201354980e-01,9.249870777130126953e-01
7.180917739868164062e+00,-1.882468986511230469e+01,7.035762071609497070e-01,9.225253462791442871e-01
7.190683364868164062e+00,-1.958588981628417969e+01,7.285902500152587891e-01,9.198842048645019531e-01
1.042935562133789062e+01,-3.352608108520507812e+01,1.226094126701354980e+00,8.688985705375671387e-01
9.969081878662109375e+00,-3.352608871459960938e+01,1.221416473388671875e+00,8.693645596504211426e-01
9.512207031250000000e+00,-3.352609634399414062e+01,1.216965198516845703e+00,8.698081374168395996e-01
9.058593750000000000e+00,-3.352610015869140625e+01,1.212737560272216797e+00,8.702297210693359375e-01
8.926562070846557617e-01,-1.418847656250000000e+01,4.964509606361389160e-01,9.446877837181091309e-01
3.476757705211639404e-01,-1.383038043975830078e+01,4.831190407276153564e-01,9.461324214935302734e-01
-1.783007830381393433e-01,-1.418847179412841797e+01,4.955103993415832520e-01,9.447896480560302734e-01
-3.566796779632568359e-01,-1.418847179412841797e+01,4.956278800964355469e-01,9.447769522666931152e-01
-7.137890458106994629e-01,-1.418846607208251953e+01,4.960978627204895020e-01,9.447260499000549316e-01
-8.926757574081420898e-01,-1.418846607208251953e+01,4.964506328105926514e-01,9.446878433227539062e-01
-1.071816325187683105e+00,-1.418846607208251953e+01,4.968824684619903564e-01,9.446410536766052246e-01
-1.251308560371398926e+00,-1.418846607208251953e+01,4.973939359188079834e-01,9.445856809616088867e-01
-1.431210875511169434e+00,-1.418846607208251953e+01,4.979853630065917969e-01,9.445216655731201172e-01
-1.611562490463256836e+00,-1.418846607208251953e+01,4.986570775508880615e-01,9.444490075111389160e-01
-1.792421817779541016e+00,-1.418846130371093750e+01,4.994090199470520020e-01,9.443675875663757324e-01
-2.155937433242797852e+00,-1.418846130371093750e+01,5.011582970619201660e-01,9.441782832145690918e-01
-2.338710784912109375e+00,-1.418846130371093750e+01,5.021567940711975098e-01,9.440702199935913086e-01
-2.522246122360229492e+00,-1.418846130371093750e+01,5.032386779785156250e-01,9.439531564712524414e-01
-2.706601619720458984e+00,-1.418846130371093750e+01,5.044053792953491211e-01,9.438269138336181641e-01
-2.891835927963256836e+00,-1.418846130371093750e+01,5.056574940681457520e-01,9.436914920806884766e-01
-3.265234231948852539e+00,-1.418845653533935547e+01,5.084220767021179199e-01,9.433925151824951172e-01
-3.642988204956054688e+00,-1.418845653533935547e+01,5.115419030189514160e-01,9.430552721023559570e-01
-4.375976562500000000e+00,-1.406691360473632812e+01,5.144462585449218750e-01,9.427413940429687500e-01
-4.710996150970458984e+00,-1.390207958221435547e+01,5.125868320465087891e-01,9.429423213005065918e-01
-5.077636718750000000e+00,-1.383036136627197266e+01,5.144865512847900391e-01,9.427369832992553711e-01
-5.412363052368164062e+00,-1.418844699859619141e+01,5.302955508232116699e-01,9.410303831100463867e-01
-5.617597579956054688e+00,-1.418844699859619141e+01,5.328916907310485840e-01,9.407503604888916016e-01
-5.667616844177246094e+00,-1.380533218383789062e+01,5.211381316184997559e-01,9.420186877250671387e-01
-5.667616844177246094e+00,-1.332618618011474609e+01,5.056986808776855469e-01,9.436870813369750977e-01
-6.048886775970458984e+00,-1.285453605651855469e+01,4.961048662662506104e-01,9.447252750396728516e-01
-5.828261375427246094e+00,-1.199214363098144531e+01,4.656123220920562744e-01,9.480327963829040527e-01
-6.015703201293945312e+00,-1.199214363098144531e+01,4.685108959674835205e-01,9.477179050445556641e-01
-7.114023208618164062e+00,-1.294034671783447266e+01,5.156708955764770508e-01,9.426090121269226074e-01
-7.932949066162109375e+00,-1.285452651977539062e+01,5.274876356124877930e-01,9.413332343101501465e-01
-6.526093482971191406e+00,-1.028343772888183594e+01,4.253144860267639160e-01,9.524216055870056152e-01
-8.260488510131835938e+00,-1.199213314056396484e+01,5.085090398788452148e-01,9.433830976486206055e-01
-9.094784736633300781e+00,-1.285452079772949219e+01,5.498796105384826660e-01,9.389203786849975586e-01
-9.339355468750000000e+00,-1.285452079772949219e+01,5.548564195632934570e-01,9.383849501609802246e-01
-9.588437080383300781e+00,-1.285452079772949219e+01,5.600138902664184570e-01,9.378305077552795410e-01
-1.036488246917724609e+01,-1.285451602935791016e+01,5.766346454620361328e-01,9.360455870628356934e-01
-1.177076148986816406e+01,-1.285451126098632812e+01,6.086515784263610840e-01,9.326169490814208984e-01
-1.207121086120605469e+01,-1.285451126098632812e+01,6.157856583595275879e-01,9.318546652793884277e-01
-1.241699218750000000e+01,-1.195747089385986328e+01,6.019764542579650879e-01,9.333307147026062012e-01
-1.272578144073486328e+01,-1.195028781890869141e+01,6.096186637878417969e-01,9.325136542320251465e-01
-1.403806591033935547e+01,-1.285450172424316406e+01,6.646916270256042480e-01,9.266459345817565918e-01
-1.439718723297119141e+01,-1.285450172424316406e+01,6.739924550056457520e-01,9.256585240364074707e-01
-1.482076168060302734e+01,-1.195028305053710938e+01,6.648371815681457520e-01,9.266304969787597656e-01
-3.462650299072265625e+01,-8.428227424621582031e+00,1.244485020637512207e+00,8.670689463615417480e-01
-3.465166091918945312e+01,1.371955013275146484e+01,6.967051625251770020e-01,8.614819049835205078e-01
-4.410650253295898438e+01,1.941649818420410156e+01,9.008885025978088379e-01,8.246483802795410156e-01
-4.273253631591796875e+01,1.945629882812500000e+01,8.777497410774230957e-01,8.287421464920043945e-01
-4.112595748901367188e+01,1.935237312316894531e+01,8.496775627136230469e-01,8.337358832359313965e-01
-3.844615173339843750e+01,1.989453506469726562e+01,8.092402219772338867e-01,8.409824371337890625e-01
-2.571689414978027344e+01,1.413798332214355469e+01,5.486137270927429199e-01,8.892221450805664062e-01
-3.560357284545898438e+01,2.015994071960449219e+01,7.648680210113525391e-01,8.490063548088073730e-01
-3.560355377197265625e+01,2.135896873474121094e+01,7.761573791503906250e-01,8.469576239585876465e-01
-3.560355377197265625e+01,2.197204971313476562e+01,7.821149826049804688e-01,8.458784222602844238e-01
-3.560355377197265625e+01,2.259471702575683594e+01,7.882905602455139160e-01,8.447612524032592773e-01
-3.558601379394531250e+01,2.321601486206054688e+01,7.942515611648559570e-01,8.436756134033203125e-01
-3.589709091186523438e+01,2.406733322143554688e+01,8.079298138618469238e-01,8.412182331085205078e-01
-3.217523193359375000e+01,2.400015068054199219e+01,7.503880262374877930e-01,8.516414165496826172e-01
-2.971201133728027344e+01,2.395741653442382812e+01,7.135065793991088867e-01,8.583899140357971191e-01
-2.894374847412109375e+01,2.394434928894042969e+01,7.022291421890258789e-01,8.604642152786254883e-01
-2.747779273986816406e+01,2.391979026794433594e+01,6.810355782508850098e-01,8.643757700920104980e-01
-2.728134727478027344e+01,2.435812377929687500e+01,6.837003827095031738e-01,8.638830184936523438e-01
-2.728134727478027344e+01,2.694061470031738281e+01,7.167628407478332520e-01,8.577927947044372559e-01
-1.958283233642578125e+01,1.983048820495605469e+01,5.210035443305969238e-01,8.944919705390930176e-01
-1.805798721313476562e+01,1.922978973388671875e+01,4.931394755840301514e-01,8.998418450355529785e-01
-1.760033226013183594e+01,1.922086334228515625e+01,4.872004687786102295e-01,9.009864330291748047e-01
-1.715363311767578125e+01,1.921225547790527344e+01,4.814793169498443604e-01,9.020900130271911621e-01
-1.629089736938476562e+01,1.919598579406738281e+01,4.706596136093139648e-01,9.041812419891357422e-01
-1.546595668792724609e+01,1.918086814880371094e+01,4.606114029884338379e-01,9.061278104782104492e-01
-1.467535114288330078e+01,1.916682052612304688e+01,4.512727260589599609e-01,9.079406261444091797e-01
-1.429195308685302734e+01,1.916017532348632812e+01,4.468519389629364014e-01,9.087999463081359863e-01
-1.391603469848632812e+01,1.915376472473144531e+01,4.425886571407318115e-01,9.096294045448303223e-01
-1.354722595214843750e+01,1.914757728576660156e+01,4.384776353836059570e-01,9.104301333427429199e-01
-1.318521499633789062e+01,1.914161491394042969e+01,4.345121681690216064e-01,9.112030863761901855e-01
-1.282970714569091797e+01,1.913586425781250000e+01,4.306876957416534424e-01,9.119492173194885254e-01
-1.248042964935302734e+01,1.913031196594238281e+01,4.269990324974060059e-01,9.126693606376647949e-01
-1.213708972930908203e+01,1.912495994567871094e+01,4.234419167041778564e-01,9.133644700050354004e-01
-1.184650325775146484e+01,1.919607925415039062e+01,4.216865301132202148e-01,9.137075543403625488e-01
-1.189650344848632812e+01,1.983045768737792969e+01,4.323042333126068115e-01,9.116338491439819336e-01
-1.156015586853027344e+01,1.983045768737792969e+01,4.291029274463653564e-01,9.122585058212280273e-01
-6.844589710235595703e+00,1.208788585662841797e+01,2.596830725669860840e-01,9.459415674209594727e-01
-6.549511432647705078e+00,1.191349124908447266e+01,2.541483938694000244e-01,9.470626711845397949e-01
-1.045748043060302734e+01,2.020906257629394531e+01,4.253736734390258789e-01,9.129869341850280762e-01
-1.034916019439697266e+01,2.129435920715332031e+01,4.426008462905883789e-01,9.096269607543945312e-01
-1.002035140991210938e+01,2.129435539245605469e+01,4.399501085281372070e-01,9.101433753967285156e-01
-8.444062232971191406e+00,2.132725524902343750e+01,4.288020133972167969e-01,9.123165607452392578e-01
-8.123026847839355469e+00,2.129434967041015625e+01,4.260609447956085205e-01,9.128531813621520996e-01
-7.527265548706054688e+00,2.132725143432617188e+01,4.227983057498931885e-01,9.134905338287353516e-01
-6.618164062500000000e+00,2.127460861206054688e+01,4.165156483650207520e-01,9.147206544876098633e-01
-6.051113128662109375e+00,2.132724571228027344e+01,4.144300818443298340e-01,9.151276350021362305e-01
-5.475917816162109375e+00,2.132724571228027344e+01,4.116249084472656250e-01,9.156771302223205566e-01
-4.900546550750732422e+00,2.129433631896972656e+01,4.084834158420562744e-01,9.162930250167846680e-01
-4.619570255279541016e+00,2.129433631896972656e+01,4.073377847671508789e-01,9.165177345275878906e-01
-4.340136528015136719e+00,2.129433631896972656e+01,4.062620401382446289e-01,9.167286753654479980e-01
2.203781127929687500e+01,4.130798721313476562e+01,8.752387762069702148e-01,8.291878104209899902e-01
2.431150245666503906e+01,4.170441436767578125e+01,9.024241566658020020e-01,8.243774771690368652e-01
2.515415954589843750e+01,4.192986297607421875e+01,9.140705466270446777e-01,8.223252892494201660e-01
2.552109336853027344e+01,4.135448074340820312e+01,9.084476828575134277e-01,8.233155012130737305e-01
2.728031158447265625e+01,4.181600570678710938e+01,9.333555102348327637e-01,8.189383745193481445e-01
1.095374965667724609e+01,1.393977546691894531e+01,3.314195275306701660e-01,9.315302371978759766e-01
1.113859367370605469e+01,1.381412124633789062e+01,3.317338526248931885e-01,9.314675927162170410e-01
3.683841705322265625e+01,2.676468658447265625e+01,8.512312173843383789e-01,8.334587812423706055e-01
3.683841705322265625e+01,2.537522315979003906e+01,8.362272381782531738e-01,8.361392617225646973e-01
3.683841705322265625e+01,2.469844245910644531e+01,8.291157484054565430e-01,8.374127745628356934e-01
3.672318267822265625e+01,2.395783615112304688e+01,8.196815252304077148e-01,8.391052484512329102e-01
3.683839797973632812e+01,2.209976005554199219e+01,8.030769228935241699e-01,8.420923352241516113e-01
3.683839797973632812e+01,2.085914421081542969e+01,7.913960218429565430e-01,8.442000746726989746e-01
3.750525283813476562e+01,2.061867713928222656e+01,8.000919818878173828e-01,8.426304459571838379e-01
4.130476379394531250e+01,2.071996498107910156e+01,8.638600111007690430e-01,8.312091231346130371e-01
2.475656127929687500e+01,6.025854587554931641e+00,4.763136208057403564e-01,9.030879735946655273e-01
8.439218521118164062e+00,-2.509438514709472656e+00,1.645912081003189087e-01,9.653893113136291504e-01
4.131745910644531250e+01,-1.342487716674804688e+01,8.121412396430969238e-01,8.404604196548461914e-01
4.131745910644531250e+01,-1.400126934051513672e+01,8.155351281166076660e-01,8.398501873016357422e-01
4.106767654418945312e+01,-1.449445724487304688e+01,8.141358494758605957e-01,8.401017189025878906e-01
3.660876846313476562e+01,-1.449443340301513672e+01,7.360560297966003418e-01,8.542576432228088379e-01
3.530593490600585938e+01,-1.449442386627197266e+01,7.134653925895690918e-01,8.583973050117492676e-01
2.933580017089843750e+01,-1.335671806335449219e+01,6.025733947753906250e-01,8.790125846862792969e-01
2.838445281982421875e+01,-1.335672378540039062e+01,5.864338278770446777e-01,8.820539116859436035e-01
2.040820312500000000e+01,-1.023750972747802734e+01,4.268251061439514160e-01,9.127036333084106445e-01
2.581181526184082031e+01,-1.335672855377197266e+01,5.433039665222167969e-01,8.902331590652465820e-01
2.503593635559082031e+01,-1.335673332214355469e+01,5.304642915725708008e-01,8.926827311515808105e-01
2.251828002929687500e+01,-1.237953567504882812e+01,4.803773462772369385e-01,9.023027420043945312e-01
2.122290992736816406e+01,-1.237188911437988281e+01,4.592341482639312744e-01,9.063949584960937500e-01
1.947869110107421875e+01,-1.236158657073974609e+01,4.312733411788940430e-01,9.118348360061645508e-01
1.843240165710449219e+01,-1.235809040069580078e+01,4.148554801940917969e-01,9.150443673133850098e-01
1.132414054870605469e+01,-8.227484703063964844e+00,2.616691589355468750e-01,9.455396533012390137e-01
1.574710941314697266e+01,-1.237395954132080078e+01,3.743839859962463379e-01,9.230031967163085938e-01
1.496314430236816406e+01,-1.237859344482421875e+01,3.630293309688568115e-01,9.252489805221557617e-01
1.464904308319091797e+01,-1.243209457397460938e+01,3.591755628585815430e-01,9.260132908821105957e-01
1.446814441680908203e+01,-1.259471607208251953e+01,3.585920631885528564e-01,9.261288046836853027e-01
1.359957027435302734e+01,-1.277085399627685547e+01,3.487538099288940430e-01,9.280806183815002441e-01
1.326158142089843750e+01,-1.277083492279052734e+01,3.441743254661560059e-01,9.289905428886413574e-01
1.261128902435302734e+01,-1.277079582214355469e+01,3.355225920677185059e-01,9.307120442390441895e-01
1.169402313232421875e+01,-1.277074718475341797e+01,3.237058818340301514e-01,9.330691695213317871e-01
1.111707019805908203e+01,-1.277071285247802734e+01,3.165214359760284424e-01,9.345049262046813965e-01
1.041962909698486328e+01,-1.259519958496093750e+01,3.055824339389801025e-01,9.366951584815979004e-01
9.525858879089355469e+00,-1.277062988281250000e+01,2.978352308273315430e-01,9.382494688034057617e-01
9.278378486633300781e+00,-1.277061462402343750e+01,2.950923144817352295e-01,9.388003945350646973e-01
9.035390853881835938e+00,-1.277060031890869141e+01,2.924455106258392334e-01,9.393323659896850586e-01
8.796679496765136719e+00,-1.277059078216552734e+01,2.898905873298645020e-01,9.398460984230041504e-01
8.562069892883300781e+00,-1.277058124542236328e+01,2.874250710010528564e-01,9.403420686721801758e-01
7.341816425323486328e+00,-1.259427261352539062e+01,2.725214958190917969e-01,9.433459639549255371e-01
7.194999694824218750e+00,-1.270677661895751953e+01,2.729746997356414795e-01,9.432538747787475586e-01
7.347109317779541016e+00,-1.464631843566894531e+01,3.063175976276397705e-01,9.365478157997131348e-01
7.337773323059082031e+00,-1.559363746643066406e+01,3.221705555915832520e-01,9.333758354187011719e-01
7.332753658294677734e+00,-1.610519981384277344e+01,3.308094739913940430e-01,9.316517710685729980e-01
7.163261413574218750e+00,-1.744850349426269531e+01,3.526014685630798340e-01,9.273169636726379395e-01
7.171796798706054688e+00,-1.811390113830566406e+01,3.641981482505798340e-01,9.250184297561645508e-01
1.136191368103027344e+01,-3.352884292602539062e+01,6.618009805679321289e-01,8.679412007331848145e-01
8.609043121337890625e+00,-3.353004074096679688e+01,6.471446156501770020e-01,8.706678748130798340e-01
8.161347389221191406e+00,-3.353007125854492188e+01,6.451146006584167480e-01,8.710462450981140137e-01
7.273964881896972656e+00,-3.353012847900390625e+01,6.413947939872741699e-01,8.717398643493652344e-01
6.833964824676513672e+00,-3.353015518188476562e+01,6.397019624710083008e-01,8.720557093620300293e-01
6.578164100646972656e+00,-3.990846252441406250e+01,7.561188936233520508e-01,8.505975604057312012e-01
1.074023365974426270e+00,-1.421790504455566406e+01,2.665476799011230469e-01,9.445528388023376465e-01
7.137890458106994629e-01,-1.418847656250000000e+01,2.655760049819946289e-01,9.447493553161621094e-01
0.000000000000000000e+00,-1.387221145629882812e+01,2.593281567096710205e-01,9.460133910179138184e-01
-5.400976538658142090e-01,-1.431975078582763672e+01,2.678846716880798340e-01,9.442826509475708008e-01
-7.203906178474426270e-01,-1.431974601745605469e+01,2.680329978466033936e-01,9.442527294158935547e-01
-1.081738233566284180e+00,-1.431974601745605469e+01,2.684571743011474609e-01,9.441670179367065430e-01
-1.262890577316284180e+00,-1.431974601745605469e+01,2.687333524227142334e-01,9.441111683845520020e-01
-1.444453120231628418e+00,-1.431974601745605469e+01,2.690528929233551025e-01,9.440466165542602539e-01
-1.992128849029541016e+00,-1.431974124908447266e+01,2.702723741531372070e-01,9.438002705574035645e-01
-2.175898313522338867e+00,-1.431974124908447266e+01,2.707670629024505615e-01,9.437003731727600098e-01
-2.360351562500000000e+00,-1.431974124908447266e+01,2.713066041469573975e-01,9.435914158821105957e-01
-2.545585870742797852e+00,-1.431974124908447266e+01,2.718910276889801025e-01,9.434733390808105469e-01
-3.106523275375366211e+00,-1.431973648071289062e+01,2.739210426807403564e-01,9.430636167526245117e-01
-3.485488176345825195e+00,-1.431973648071289062e+01,2.755101025104522705e-01,9.427429437637329102e-01
-4.258007526397705078e+00,-1.431973075866699219e+01,2.792780995368957520e-01,9.419830441474914551e-01
-4.438241958618164062e+00,-1.426706027984619141e+01,2.793165445327758789e-01,9.419752955436706543e-01
-4.896054744720458984e+00,-1.387219238281250000e+01,2.750056385993957520e-01,9.428446888923645020e-01
-5.092988014221191406e+00,-1.387219238281250000e+01,2.762528955936431885e-01,9.425930976867675781e-01
-5.412363052368164062e+00,-1.418844699859619141e+01,2.838828861713409424e-01,9.410552382469177246e-01
-5.667616844177246094e+00,-1.380533695220947266e+01,2.789771854877471924e-01,9.420431256294250488e-01
-5.700429439544677734e+00,-1.294904708862304688e+01,2.644901871681213379e-01,9.449692964553833008e-01
-5.852734088897705078e+00,-1.285453605651855469e+01,2.640394568443298340e-01,9.450600743293762207e-01
-6.697519302368164062e+00,-1.294289970397949219e+01,2.724366784095764160e-01,9.433644413948059082e-01
-7.128906250000000000e+00,-1.296738719940185547e+01,2.766309976577758789e-01,9.425168633460998535e-01
-7.533378601074218750e+00,-1.292286586761474609e+01,2.796327173709869385e-01,9.419115781784057617e-01
-6.524745941162109375e+00,-1.028130817413330078e+01,2.276362627744674683e-01,9.524513483047485352e-01
-8.854511260986328125e+00,-1.285452651977539062e+01,2.917957901954650879e-01,9.394629001617431641e-01
-9.642968177795410156e+00,-1.292761707305908203e+01,3.014112710952758789e-01,9.375145435333251953e-01
